galaxy_id,radius_arcsec,mu_r,muerr_r,ellipticity
WALLABY J124937+074725,2.1327520339352053,21.75569040522052,0.006103179240799931,0.40531480575965606
WALLABY J124937+074725,2.346027237328726,21.943474926935686,0.009672291716228552,0.416778831874536
WALLABY J124937+074725,2.580629961061599,22.160466833091952,0.009738173992843943,0.4095159261899412
WALLABY J124937+074725,2.8386929571677584,22.367312622502347,0.013521032454709193,0.4105621699789556
WALLABY J124937+074725,3.1225622528845345,22.512545341336427,0.011131109726433752,0.43085669388017117
WALLABY J124937+074725,3.4348184781729882,22.718458141380538,0.0195482481740204,0.445311661302441
WALLABY J124937+074725,3.7783003259902874,22.884499270161243,0.012760922333467683,0.4447155038770814
WALLABY J124937+074725,4.156130358589317,23.111563493024747,0.019681948733330675,0.4480878146424475
WALLABY J124937+074725,4.571743394448249,23.252325231134463,0.019633200829686018,0.46246167843490354
WALLABY J124937+074725,5.028917733893073,23.442675707365048,0.026718360898954522,0.4801025330742882
WALLABY J124937+074725,5.531809507282381,23.660698368165548,0.02880121711775554,0.4939645313670594
WALLABY J124937+074725,6.08499045801062,23.786138488851492,0.029242500779925854,0.4984267237166759
WALLABY J124937+074725,6.693489503811683,24.114583609411106,0.0338793378883228,0.4983723086091494
WALLABY J124937+074725,7.36283845419285,24.272817458872545,0.039806182591952434,0.5054280831242316
WALLABY J124937+074725,8.099122299612137,24.207510439296883,0.03619979327977677,0.5202374515861954
WALLABY J124937+074725,8.90903452957335,24.393629064208284,0.04059252911729175,0.5365082960027425
WALLABY J124937+074725,9.799937982530686,24.506929063717713,0.05397542938814447,0.5434669334902347
WALLABY J124937+074725,10.779931780783755,24.890676513156947,0.08078886819574736,0.5434669334902347
WALLABY J124937+074725,11.857924958862132,24.900994964950463,0.07359838975028722,0.5434669334902347
WALLABY J124937+074725,13.043717454748347,25.081875795624143,0.09080535450129328,0.5434669334902347
WALLABY J124937+074725,14.348089200223182,25.351712473331318,0.08748433427286215,0.5434669334902347
WALLABY J124937+074725,15.7828981202455,25.54573244857547,0.09636531449167889,0.5434669334902347
WALLABY J124937+074725,17.361187932270052,25.655444710224536,0.08252025460893041,0.5434669334902347
WALLABY J124937+074725,19.09730672549706,25.826346160516223,0.09280797316305403,0.5434669334902347
WALLABY J124937+074725,21.007037398046766,25.99750628232629,0.09504556735309594,0.5434669334902347
WALLABY J124937+074725,23.107741137851445,26.31504083279839,0.11258480007172841,0.5434669334902347
WALLABY J124937+074725,25.41851525163659,26.645969988253277,0.13547038329390199,0.5434669334902347
WALLABY J124937+074725,27.960366776800253,27.00216034890989,0.1720370641374733,0.5434669334902347
WALLABY J124947+035042,0.262,22.05305245650618,0.006476472225464673,0.3804954898172974
WALLABY J124947+035042,0.2882,22.05668318542002,0.006649759637639931,0.3804954898172974
WALLABY J124947+035042,0.3170200000000001,22.060810578521476,0.0065110695073633,0.3804954898172974
WALLABY J124947+035042,0.34872200000000014,22.06541794893949,0.006022887867261387,0.3804954898172974
WALLABY J124947+035042,0.38359420000000016,22.070443351460625,0.005561515518200278,0.3804954898172974
WALLABY J124947+035042,0.4219536200000002,22.069614752121787,0.005039183194663197,0.3804954898172974
WALLABY J124947+035042,0.4641489820000003,22.06665258037156,0.004604586087128503,0.3804954898172974
WALLABY J124947+035042,0.5105638802000004,22.06396300097039,0.004446346813766524,0.3804954898172974
WALLABY J124947+035042,0.5616202682200004,22.064408960358556,0.004900866513513159,0.39560104761357207
WALLABY J124947+035042,0.6177822950420006,22.06456850905851,0.006069651049712509,0.4078599661005151
WALLABY J124947+035042,0.6795605245462006,22.063829704201822,0.007032036045089375,0.41109683020672894
WALLABY J124947+035042,0.7475165770008207,22.07083824755712,0.007216848637847478,0.40916696682789344
WALLABY J124947+035042,0.8222682347009029,22.071352230474446,0.006577935991322881,0.4082954881583489
WALLABY J124947+035042,0.9044950581709934,22.08338359811939,0.006438630818830923,0.4091437307511928
WALLABY J124947+035042,0.9949445639880927,22.092095499553423,0.006720155894009109,0.4096964665889147
WALLABY J124947+035042,1.0944390203869019,22.106586497053364,0.005587930495393162,0.411047140499446
WALLABY J124947+035042,1.2038829224255923,22.11588237600384,0.005941380066708652,0.4137689341916442
WALLABY J124947+035042,1.3242712146681515,22.132396410963203,0.006554107705679768,0.4089064559642537
