galaxy_id,field_id,release_phase,distance_mpc,logMstar,logMHI,ell_maj_beams,robust_sample,full_stellar
WALLABY J130247+064707,NGC4808,2,102.0176699283631,,9.732871113759177,1.7137130963105736,False,False
WALLABY J130254+055411,NGC4808,2,41.31278747375926,,8.231172671455111,1.1490778002342148,False,False
WALLABY J130305+035925,NGC4808,2,40.91919828385834,,9.592955004101306,2.38755136283705,False,False
WALLABY J130305+070136,NGC4808,2,235.0914987857051,,9.764545447791628,0.9036278082195283,True,False
WALLABY J130309+073306,NGC4808,2,206.63135210913953,,9.40825980500802,0.7246525421880676,False,False
WALLABY J130312+080017,NGC4808,2,252.14453375559833,,9.974752572933292,1.2030047981644056,False,False
WALLABY J130315+074816,NGC4808,2,41.77399008543943,10.104432324726131,9.765643048108023,3.7001115113302583,True,True
WALLABY J130316+044405,NGC4808,2,195.9921918985657,10.294823211551146,10.057799284331484,1.48000450295874,True,True
WALLABY J130317+043547,NGC4808,2,168.07882591460339,,10.401482521016469,2.946247188916706,False,False
WALLABY J130322+073646,NGC4808,2,43.90823328061028,8.214463956894049,8.606537088047288,1.7214051879688295,True,True
WALLABY J130330+081941,NGC4808,2,91.8211278519026,9.208110292965268,9.485337989007895,1.2634748015612343,True,True
WALLABY J130331+075810,NGC4808,2,199.31027171822288,10.242507175840183,10.27045632135034,1.5316540593780894,True,True
WALLABY J130338+075404,NGC4808,2,197.51621510092374,10.653422928420325,9.790423087801566,1.1517685043280816,True,True
WALLABY J130339+043644,NGC4808,2,124.4077408043397,9.317253096684746,9.543490657123755,1.2856019235521372,True,True
WALLABY J130342+055733,NGC4808,2,267.3961192761557,10.217145611944531,9.91735235368122,1.0280813288708825,True,True
WALLABY J130344+061920,NGC4808,2,205.55494721175694,9.640622241982907,10.096746546820228,1.4488819157910218,True,True
WALLABY J130345+044031,NGC4808,2,272.59518457461616,,10.101336840450575,1.3136009797395822,False,False
WALLABY J130349+072123,NGC4808,2,85.60850129220755,,9.042660756281824,1.1707762563207278,False,False
WALLABY J130358+054204,NGC4808,2,208.81925061001039,10.738819375809504,10.39994845274108,2.553781857813968,True,True
WALLABY J130400+040855,NGC4808,2,274.1838238186352,,9.788484871993344,1.035065901979983,False,False
