checkfit_json,common_aperture_arcsec,contained,frame_status,galaxy_id,logMstar,logMstar_method_sd,n_intersecting_bricks,n_retained,pair_to_next_abs_delta_background_over_mean_RMS,pair_to_next_abs_delta_common_aperture_arcsec,pair_to_next_abs_delta_log10_Mstar_dex,pair_to_next_abs_delta_stage1_R50_arcsec,pair_to_next_pass,r_background,r_background_rms,reason,safe_radius_arcsec,size_pix,stage1_R50_arcsec,stage1_Rd_arcsec
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",40.93677299791326,True,success,WALLABY J125413+052149,10.53562253660269,0.13876078865262403,4,54,0.0012526470401241546,0.0,9.065288750775835e-05,0.0013260265594041698,True,0.000289986,0.00310469,,127.69094000000001,1024,6.411883104154739,3.8203560659950835
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",40.93677299791326,True,success,WALLABY J125413+052149,10.535531883715182,0.13538569819295487,4,54,,,,,,0.000286144,0.00302952,,161.22694,1280,6.413209130714143,3.821146144904446
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125441+050734,9.222675716534594,0.16830254854215193,2,42,0.010807194031639943,1.185792495886215,0.00953451589945331,0.05400142391940843,False,0.000184138,0.00415023,,130.15636,1024,3.972401781328157,2.3668536988818527
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",11.857924958862132,True,success,WALLABY J125441+050734,9.21314120063514,0.16942806155680915,2,41,0.012192143675677709,1.0779931780783762,0.0073794855787507885,0.04593658407641721,False,0.000228313,0.00402488,,163.69236,1280,3.9184003574087485,2.3346783357176046
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",10.779931780783755,True,success,WALLABY J125441+050734,9.20576171505639,0.17246066984355535,2,40,0.006984994337132305,0.0,0.001879819264379634,0.0025200236417619593,True,0.000179638,0.00395977,,197.22836,1536,3.8724637733323313,2.307308200489513
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",10.779931780783755,True,success,WALLABY J125441+050734,9.20388189579201,0.1719618023975687,2,40,,,,,,0.000151669,0.00404854,,230.76436,1792,3.8749837969740932,2.3088096919312417
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",128.4771300280371,False,success,WALLABY J125451+023900,8.250213964378242,0.1588332877712943,4,66,0.004923589483595277,0.0,0.029503503670142095,0.2664980959521621,False,0.000142272,0.00140824,,121.5418,1024,26.5159351754168,15.798839771002053
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",128.4771300280371,True,success,WALLABY J125451+023900,8.279717468048384,0.1611095324014775,4,66,0.002544133112277941,0.0,0.0030150563044859524,0.3157594960862653,True,0.000135474,0.00135316,,155.0778,1280,26.782433271368962,15.957625825100148
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",128.4771300280371,True,success,WALLABY J125451+023900,8.276702411743898,0.16253298414897244,4,66,,,,,,0.000132075,0.00131887,,188.6138,1536,26.466673775282697,15.769488629416237
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",11.857924958862132,True,success,WALLABY J125500+051140,9.45187864142097,0.1749422837810182,2,41,0.0010675492717249326,0.0,0.005970733382156368,0.014446005579779708,True,0.000131224,0.00437991,,130.5546,1024,5.144006513452978,3.0649243237847466
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",11.857924958862132,True,success,WALLABY J125500+051140,9.445907908038814,0.17042096496498318,2,41,,,,,,0.00012656,0.00435786,,164.0906,1280,5.129560507873198,3.0563170419379597
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",59.93552934624482,True,success,WALLABY J125507+040229,10.894627303504397,0.13836280765719913,2,58,0.038102748382122215,12.58646116271143,0.011864731710849341,0.6196671348038834,False,0.000304327,0.0049585,,129.37560000000002,1024,8.492746043952213,5.0601848690823505
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",72.52199050895625,True,success,WALLABY J125507+040229,10.906492035215246,0.13951714577629118,2,60,0.009842442545198202,0.0,0.016329337700375035,0.10084098601746305,True,0.00011951,0.00474248,,162.9116,1280,9.112413178756096,5.429397635268282
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",72.52199050895625,True,success,WALLABY J125507+040229,10.922821372915621,0.1457780545113965,2,60,,,,,,7.32955e-05,0.00464838,,196.4476,1536,9.21325416477356,5.489481149951061
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",54.48684486022256,True,success,WALLABY J125515+081543,11.086342500890783,0.13655208218151263,1,57,0.000557636139444726,0.0,0.006014276740916813,0.009526600810445984,True,0.000138076,0.00585422,,129.44634000000002,1024,7.619326051154059,4.539779971886757
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",54.48684486022256,True,success,WALLABY J125515+081543,11.080328224149866,0.14198006027864613,1,57,,,,,,0.000134795,0.00591331,,162.98234000000002,1280,7.609799450343613,4.534103791176145
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",65.92908228086931,True,success,WALLABY J125523+075436,9.604873137258448,0.1531268721557207,4,59,0.017124736214331592,0.0,0.005980608484684069,0.09508142843978362,False,9.15766e-05,0.0053685,,130.76682,1024,15.724278145495814,9.368907764025437
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",65.92908228086931,True,success,WALLABY J125523+075436,9.598892528773764,0.15237563553997932,4,59,0.0030108678742957738,0.0,0.00014167680768117918,0.041491391739310046,True,0.000181165,0.00509454,,164.30282,1280,15.62919671705603,9.312255933977564
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",65.92908228086931,True,success,WALLABY J125523+075436,9.599034205581445,0.1530313819718463,4,59,,,,,,0.000196455,0.005062,,197.83882,1536,15.58770532531672,9.287534352572697
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": false, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J125548+045901,10.405378011534578,0.12978031357878403,1,53,0.018277094714218615,0.0,0.009857960952070144,0.06324032651425604,False,0.000296509,0.00426467,,133.45756,1024,12.035564898918837,7.171082601220242
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": false, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J125548+045901,10.395520050582508,0.13035579478830964,1,53,0.022181281894120324,0.0,0.010468734717818506,0.07592178275200112,False,0.000374916,0.00431514,,166.99356,1280,12.098805225433093,7.208762727493551
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": false, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J125548+045901,10.405988785300327,0.1286870045316202,1,53,0.012969604072071032,12.318247147553905,0.023187642830338362,0.6862502294097439,False,0.000280463,0.00420132,,200.52956,1536,12.022883442681092,7.163526680833589
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",49.53349532747505,True,success,WALLABY J125548+045901,10.429176428130665,0.12905778661504966,1,56,0.0123271121124233,12.318247147553905,0.021693310562884704,0.44438210908053044,False,0.000226649,0.00409716,,234.06556,1792,12.709133672090836,7.572411275909444
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J125548+045901,10.40748311756778,0.1303186946334913,1,53,0.02450201622467859,0.0,0.004436554369855017,0.1471977384339418,False,0.000176092,0.00410541,,267.60156,2048,12.264751563010305,7.307637595780212
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": false, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J125548+045901,10.411919671937635,0.1327049104212436,1,53,0.00877432588037882,12.318247147553905,0.00399779205886297,0.27623168261504105,False,7.27964e-05,0.00432619,,301.13756000000006,2304,12.117553824576364,7.219933599342336
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",49.53349532747505,True,success,WALLABY J125548+045901,10.415917463996498,0.12981187069827158,2,56,0.000458372587303104,4.503045029770462,0.00011584848926204927,0.1610476389012696,False,3.44676e-05,0.00441039,,334.67356000000007,2560,12.393785507191405,7.384519161361486
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": false, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J125548+045901,10.41603331248576,0.13037232588630684,2,55,0.0031160998492209746,4.503045029770462,0.021455806464011573,0.5224874072521235,False,3.64819e-05,0.00437853,,368.20956000000007,2816,12.232737868290135,7.288563057016418
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": false, ""isophote variability"": true}, ""z"": {}}",49.53349532747505,True,success,WALLABY J125548+045901,10.437489118949772,0.12944420729992323,4,56,,,,,,5.00599e-05,0.00433621,,401.74556000000007,3072,12.755225275542259,7.59987377545548
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",0.9949445639880927,True,success,WALLABY J125603+045202,4.555403159840255,0.1389611476799101,4,15,,,,,,9.58252e-06,0.00387732,,130.72490000000002,1024,0.6856129491823392,0.4085048880002658
,,,quality_fail,WALLABY J125603+045202,,,,,,,,,,,,common uncertainty aperture retains only 0 rows,,1280,,
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",72.52199050895625,True,success,WALLABY J125603+045202,7.579727630004737,0.12992794712498618,4,60,0.022046621698578822,71.69972227425535,3.120071851139647,31.92980169859661,False,5.62539e-05,0.00401273,,199.24314,1536,32.51989728299669,19.376146575431264
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",0.8222682347009029,True,success,WALLABY J125603+045202,4.45965577886509,0.1329204361460636,4,13,,,,,,0.000143359,0.00388917,,231.33290000000002,1792,0.5900955844000767,0.3515933164656368
,,,quality_fail,WALLABY J125603+045202,,,,,,,,,,,,common uncertainty aperture retains only 0 rows,,2048,,
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",0.5105638802000004,True,success,WALLABY J125603+045202,4.223698952556771,0.13283821283247843,4,8,,,,,,0.000154842,0.00376624,,298.77432,2304,0.41172975831408887,0.24531861454346918
,,,quality_fail,WALLABY J125603+045202,,,,,,,,,,,,common uncertainty aperture retains only 0 rows,,2560,,
,,,quality_fail,WALLABY J125603+045202,,,,,,,,,,,,common uncertainty aperture retains only 0 rows,,2816,,
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",0.9044950581709934,True,success,WALLABY J125603+045202,4.924773044208424,0.20241730867257246,4,14,,,,,,0.000199365,0.00370055,,399.42424,3072,0.6824199565346598,0.40660242523978046
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",106.17944630416288,True,success,WALLABY J125604+034843,7.2463050483924984,0.1834191717963892,2,64,0.01786116401230563,0.0,0.02435152602142221,0.8234072626770725,False,7.00278e-05,0.00335455,,130.41836,1024,29.48162322545254,17.565868917940435
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",106.17944630416288,True,success,WALLABY J125604+034843,7.270656574413921,0.19592452607918512,2,64,0.002444860778344234,0.0,0.06476297414408805,0.012603630783747377,False,0.00012977,0.00333507,,163.95436,1280,28.65821596277547,17.07526282302981
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",106.17944630416288,True,success,WALLABY J125604+034843,7.205893600269833,0.16993719591971446,2,64,0.002137821445357083,0.0,8.674060430813313e-06,0.3309697178045745,True,0.000137913,0.00332625,,197.49036,1536,28.670819593559216,17.082772373116125
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",106.17944630416288,True,success,WALLABY J125604+034843,7.205902274330263,0.16733564003644286,4,64,,,,,,0.000145077,0.0033759,,231.02636,1792,29.00178931136379,17.27997218922882
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",14.348089200223182,True,success,WALLABY J125604+064914,7.838109275936613,0.19902080251134677,1,43,0.013870368105662223,1.3043717454748354,0.03207167820769197,0.3077687340406978,False,0.000189992,0.0040039,,131.79648,1024,5.984049041697772,3.565442114945712
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125604+064914,7.806037597728921,0.19374051178375792,1,42,0.0146037954617074,0.0,0.004848485381224066,0.008771180673777579,False,0.000246701,0.0041731,,165.33248,1280,5.676280307657074,3.382066009842653
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125604+064914,7.801189112347697,0.19499146345524665,2,42,0.00883431763395292,0.0,0.016036631493620668,0.022702017518266615,True,0.000185992,0.00414104,,198.86848,1536,5.685051488330852,3.3872920928433383
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125604+064914,7.817225743841318,0.18828286563860452,3,42,,,,,,0.000149949,0.00401873,,232.40448,1792,5.7077535058491184,3.4008185076153166
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",25.41851525163659,True,success,WALLABY J125605+053051,8.991969106226996,0.14695837523874328,2,49,0.011461302162000446,2.310774113785147,0.009940608517801763,0.08910075718264565,False,0.000162274,0.00343448,,128.35642,1024,10.337033527399642,6.159056255284272
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",23.107741137851445,True,success,WALLABY J125605+053051,8.982028497709194,0.14849629319312543,2,48,0.0022550008429633246,0.0,0.010708923534357595,0.45190797825496176,True,0.000201543,0.00341797,,161.89242,1280,10.426134284582288,6.21214465578348
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",23.107741137851445,True,success,WALLABY J125605+053051,8.971319574174837,0.14339422664204324,2,48,,,,,,0.000193919,0.00334389,,195.53584,1536,9.974226306327326,5.942886879564943
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",65.92908228086931,True,success,WALLABY J125627+060352,10.72802776813536,0.12801633344043226,1,59,0.0055119060829736995,5.993552934624489,0.013041951023991416,0.04967333595131773,False,0.000175819,0.00410162,,131.59474,1024,6.838857186374312,4.074757619880752
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",59.93552934624482,True,success,WALLABY J125627+060352,10.71498581711137,0.13240036753507406,1,58,0.012310813209896626,5.448684486022259,0.0021720435564418494,0.1109344240675032,False,0.000198419,0.00409881,,165.13074,1280,6.88853052232563,4.104354202856019
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",54.48684486022256,True,success,WALLABY J125627+060352,10.717157860667811,0.12839504539831925,1,57,0.00037492237935115344,0.0,0.002483829444548391,0.09055096786678707,True,0.000248,0.00395606,,198.66674,1536,6.777596098258127,4.038256772034279
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",54.48684486022256,True,success,WALLABY J125627+060352,10.71964169011236,0.12595270054240346,4,57,,,,,,0.00024944,0.00372553,,232.20274,1792,6.68704513039134,3.9843043007006314
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125636+030211,9.833529435945362,0.1640158914969656,1,42,0.015774289124999744,0.0,0.0027925858962003502,0.031778966295211486,False,0.000232936,0.00483007,,128.78348,1024,2.6444418017880476,1.5756228107286663
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125636+030211,9.836322021841562,0.16872868164563734,1,42,0.019955256718942518,0.0,0.007545938445373324,0.02617544802216809,False,0.000155898,0.00493747,,162.31948,1280,2.612662835492836,1.5566881288754841
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125636+030211,9.828776083396189,0.1648110444870041,1,42,0.004409012308545836,0.0,0.0035978075572771218,0.005996777332801351,True,0.000252991,0.0047936,,195.85548,1536,2.638838283515004,1.5722840981106112
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125636+030211,9.832373890953466,0.16518963386454635,1,42,,,,,,0.000232249,0.00461531,,229.39148,1792,2.6448350608478055,1.575857124051297
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",14.348089200223182,True,success,WALLABY J125646+034002,7.763537662171702,0.16672386193125135,1,43,0.015687685783773667,0.0,0.0155682151612071,0.040790583484533016,False,0.000162942,0.00385493,,127.71452,1024,6.373321587687654,3.7973801756121883
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",14.348089200223182,True,success,WALLABY J125646+034002,7.747969447010495,0.1619366895263166,2,43,0.03844348973397375,0.0,0.03362183947738728,0.06489923957912236,False,0.000223317,0.00384219,,161.25052000000002,1280,6.332531004203121,3.7730761528283607
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",14.348089200223182,True,success,WALLABY J125646+034002,7.714347607533107,0.1698486099942594,2,43,0.02588866637461669,1.3043717454748354,0.049446199708331307,0.19730886765873823,False,0.000371187,0.00385066,,194.78652000000002,1536,6.2676317646239985,3.7344076057608215
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125646+034002,7.664901407824776,0.18787639925379798,2,42,0.018002425511404577,0.0,0.014769029321181293,0.08816714010503457,False,0.000470469,0.00381926,,228.32252000000003,1792,6.07032289696526,3.616846178456221
