galaxy_id,rad_hi_source_arcsec,sigma_hi_source_weight
WALLABY J094944-471059,105.00000000021001,2.3429126110512586
WALLABY J094944-471059,111.000000000222,2.372504701698847
WALLABY J094944-471059,117.000000000234,1.0470279423289928
WALLABY J094944-471059,123.000000000246,0.8044998941308312
WALLABY J094944-471059,129.000000000258,0.3595455103642088
WALLABY J094944-471059,135.00000000027,0.051398733298232434
WALLABY J094944-471059,141.000000000282,0.007623687966657593
WALLABY J094944-471059,147.000000000294,0.0011416046841991032
WALLABY J094954-485521,3.000000000006,1.6221575829370396
WALLABY J094954-485521,9.000000000018,1.3526109975327347
WALLABY J094954-485521,15.00000000003,3.019572506595937
WALLABY J094954-485521,21.000000000042,6.795062039525746
WALLABY J094954-485521,27.000000000054,5.276046082376946
WALLABY J094954-485521,33.000000000066,8.935535746798704
WALLABY J094954-485521,39.000000000078,8.99258085721089
WALLABY J094954-485521,45.00000000009,10.520430902541962
WALLABY J094954-485521,51.000000000102006,9.733950060218909
WALLABY J094954-485521,57.000000000114,8.429135457000962
WALLABY J094954-485521,63.00000000012601,9.425090720533387
WALLABY J094954-485521,69.000000000138,8.811690415342403
WALLABY J094954-485521,75.00000000015001,6.519809919322625
WALLABY J094954-485521,81.000000000162,6.290734095966483
WALLABY J094954-485521,87.000000000174,3.3358814390521876
WALLABY J094954-485521,93.000000000186,3.138939902818834
WALLABY J094954-485521,99.000000000198,1.2869034728264201
WALLABY J094954-485521,105.00000000021001,2.4971692005650494
WALLABY J094954-485521,111.000000000222,1.0169045953767735
WALLABY J094954-485521,117.000000000234,0.7210321097456869
WALLABY J094954-485521,123.000000000246,1.2304344114971466
WALLABY J094954-485521,129.000000000258,0.43702241674718695
WALLABY J094954-485521,135.00000000027,0.19756926491331694
WALLABY J094954-485521,141.000000000282,0.4404309142191849
WALLABY J094954-485521,147.000000000294,0.06766209657409301
WALLABY J094954-485521,153.000000000306,0.10390886291941781
WALLABY J094959-481705,3.000000000006,123.95702698916891
WALLABY J094959-481705,9.000000000018,49.929570318704315
WALLABY J094959-481705,15.00000000003,68.908945367584
