name,team_release,ra,dec,dist_h,log_m_hi_corr,ell_maj_beams_30arcsec,rel,qflag
WALLABY J101440-470058,Vela TR1,153.6687116956601,-47.01613806722977,249.78690428166124,10.130047136085997,1.45128728501,0.8681511776094853,0.0
WALLABY J101442-445108,Vela TR1,153.6759889734361,-44.85238050340688,15.77405682565925,8.654172139160544,2.09201353529,1.0,0.0
WALLABY J101448-433152,Vela TR1,153.701143655608,-43.53130865082349,43.93128332630719,9.008802599348842,2.18666226229,0.999990664888723,0.0
WALLABY J101451-474402,Vela TR1,153.7151487013592,-47.73413484972277,263.02101863474223,9.917816772762983,0.724103130478,0.8130535795623807,0.0
WALLABY J101455-471852,Vela TR1,153.7316594152349,-47.31454144795975,158.02751716573388,9.537327355527845,1.15505811859,0.8430539904121239,0.0
WALLABY J101457-433710,Vela TR1,153.7377914732147,-43.61965737500125,43.355501051420326,10.143259928052432,7.30111512565,1.0,0.0
WALLABY J101500-464718,Vela TR1,153.7515968290772,-46.78858199943979,93.40373401512349,9.579986339500465,1.73964796083,0.9571676325752344,0.0
WALLABY J101628-455103,Vela TR1,154.1188859446588,-45.85088194573986,27.34227616561063,9.06347629831358,3.48555299717,1.0,0.0
WALLABY J101655-485238,Vela TR1,154.2297749022268,-48.8773454083931,39.22986770299381,10.308940095628625,7.64210345675,1.0,4.0
WALLABY J101703-442447,Vela TR1,154.2644377764308,-44.41310831239891,70.80232953109171,9.156765673909577,1.22605497279,0.97032071256054,0.0
