galaxy_id,pair_index,rin_arcsec,rout_arcsec,sigma_hi_msun_pc2
WALLABY J131739-213708,7,90.0000000002,102,0.091497254128
WALLABY J131739-213708,8,102,114,0.00496605275249
WALLABY J131744-185121,0,4.4408920985e-16,12,5.59772155799
WALLABY J131744-185121,1,12,24,1.61309451245
WALLABY J131744-185121,2,24,36.0000000001,1.2066511371
WALLABY J131744-185121,3,36.0000000001,48.0000000001,0.168863331595
WALLABY J131744-185121,4,48.0000000001,60.0000000001,0.0250774863722
WALLABY J131745-185133,0,6.00000000001,18,0.638923767401
WALLABY J131745-185133,1,18,30.0000000001,0.598816142786
WALLABY J131745-185133,2,30.0000000001,42.0000000001,0.450585850546
WALLABY J131745-185133,3,42.0000000001,54.0000000001,0.689898427969
WALLABY J131745-185133,4,54.0000000001,66.0000000001,0.488503178879
WALLABY J131745-185133,5,66.0000000001,78.0000000002,0.473161583976
WALLABY J131745-185133,6,78.0000000002,90.0000000002,0.165044106844
WALLABY J131745-185133,7,90.0000000002,102,0.0970976070077
WALLABY J131745-185133,8,102,114,0.0142324522729
WALLABY J131745-185133,9,114,126,0.00722979416013
WALLABY J131745-185133,10,126,138,0.00175325253445
WALLABY J131745-185133,11,138,150,0.00146326407869
WALLABY J131753-193408,0,4.4408920985e-16,12,4.60198335497
WALLABY J131753-193408,1,12,24,2.24252549343
WALLABY J131753-193408,2,24,36.0000000001,1.40519844839
WALLABY J131753-193408,3,36.0000000001,48.0000000001,0.204570934127
WALLABY J131753-193408,4,48.0000000001,60.0000000001,0.0428038637545
WALLABY J131805-191823,0,6.00000000001,18,4.93243518914
WALLABY J131805-191823,1,18,30.0000000001,1.54968646182
WALLABY J131805-191823,2,30.0000000001,42.0000000001,0.744822651737
WALLABY J131805-191823,3,42.0000000001,54.0000000001,0.0898871878382
WALLABY J131805-191823,4,54.0000000001,66.0000000001,0.019251881909
WALLABY J131844-113805,0,4.4408920985e-16,12,0.974848506845
WALLABY J131844-113805,1,12,24,0.690386988902
WALLABY J131844-113805,2,24,36.0000000001,0.880317156147
WALLABY J131844-113805,3,36.0000000001,48.0000000001,0.662022234802
WALLABY J131844-113805,4,48.0000000001,60.0000000001,0.226279802363
WALLABY J131844-113805,5,60.0000000001,72.0000000001,0.0635040570869
WALLABY J131844-113805,6,72.0000000001,84.0000000002,0.000772034018774
WALLABY J131844-113805,7,84.0000000002,96.0000000002,0.0010528571799
WALLABY J131844-113805,8,96.0000000002,108,0.0049175964377
WALLABY J131844-113805,9,108,120,0.00319747214236
WALLABY J131915-155513,0,6.00000000001,18,2.30075999922
WALLABY J131915-155513,1,18,30.0000000001,1.6164482527
WALLABY J131915-155513,2,30.0000000001,42.0000000001,1.65051670346
WALLABY J131915-155513,3,42.0000000001,54.0000000001,0.270187622979
WALLABY J131915-155513,4,54.0000000001,66.0000000001,0.0801205367728
WALLABY J131915-155513,5,66.0000000001,78.0000000002,0.00541271168864
WALLABY J132121-151214,0,6.00000000001,18,5.04395112008
WALLABY J132121-151214,1,18,30.0000000001,1.25860942366
WALLABY J132121-151214,2,30.0000000001,42.0000000001,0.528617128605
WALLABY J132121-151214,3,42.0000000001,54.0000000001,0.0444878774125
WALLABY J132121-151214,4,54.0000000001,66.0000000001,0.016145149648
WALLABY J132124-160619,0,4.4408920985e-16,12,3.12087679116
WALLABY J132124-160619,1,12,24,2.01633955509
WALLABY J132124-160619,2,24,36.0000000001,0.31420818927
WALLABY J132124-160619,3,36.0000000001,48.0000000001,0.17890764986
WALLABY J132124-160619,4,48.0000000001,60.0000000001,0.00161595969605
WALLABY J132132-152931,0,6.00000000001,18,7.88843572157
WALLABY J132132-152931,1,18,30.0000000001,3.67761254135
WALLABY J132132-152931,2,30.0000000001,42.0000000001,2.00837281788
WALLABY J132132-152931,3,42.0000000001,54.0000000001,0.0593832837231
WALLABY J132132-152931,4,54.0000000001,66.0000000001,0.05517908363
WALLABY J132132-152931,5,66.0000000001,78.0000000002,0.00180764735858
WALLABY J132136-203629,0,4.4408920985e-16,12,2.93727992643
WALLABY J132136-203629,1,12,24,2.2977471057
WALLABY J132136-203629,2,24,36.0000000001,1.91747166302
WALLABY J132136-203629,3,36.0000000001,48.0000000001,0.316207178166
WALLABY J132136-203629,4,48.0000000001,60.0000000001,0.0922247099997
WALLABY J132136-203629,5,60.0000000001,72.0000000001,0.00709366421397
WALLABY J132136-203629,6,72.0000000001,84.0000000002,0.011327451025
WALLABY J132136-203629,7,84.0000000002,96.0000000002,0.00664662389653
WALLABY J132145-154135,0,6.00000000001,18,6.61058323623
WALLABY J132145-154135,1,18,30.0000000001,3.02063008845
WALLABY J132145-154135,2,30.0000000001,42.0000000001,1.6140455654
WALLABY J132145-154135,3,42.0000000001,54.0000000001,0.0165276384268
WALLABY J132145-154135,4,54.0000000001,66.0000000001,0.0328455397912
WALLABY J132157-165559,0,4.4408920985e-16,12,2.28975990265
WALLABY J132157-165559,1,12,24,1.70824666115
WALLABY J132157-165559,2,24,36.0000000001,0.0872435085268
WALLABY J132157-165559,3,36.0000000001,48.0000000001,0.0103469743214
WALLABY J132208-164023,0,6.00000000001,18,1.33126791677
WALLABY J132208-164023,1,18,30.0000000001,1.04870723159
WALLABY J132208-164023,2,30.0000000001,42.0000000001,0.568390243911
WALLABY J132208-164023,3,42.0000000001,54.0000000001,0.222603664386
WALLABY J132208-164023,4,54.0000000001,66.0000000001,0.036886663405
WALLABY J132208-164023,5,66.0000000001,78.0000000002,0.0429560216697
WALLABY J132208-164023,6,78.0000000002,90.0000000002,0.0138939224644
WALLABY J132208-164023,7,90.0000000002,102,0.0060835342034
WALLABY J132211-160558,0,6.00000000001,18,0.394865311233
WALLABY J132211-160558,1,18,30.0000000001,0.983196869726
WALLABY J132211-160558,2,30.0000000001,42.0000000001,1.18546027152
WALLABY J132211-160558,3,42.0000000001,54.0000000001,0.77646377512
WALLABY J132211-160558,4,54.0000000001,66.0000000001,0.552238411053
WALLABY J132211-160558,5,66.0000000001,78.0000000002,0.0353884919006
WALLABY J132211-160558,6,78.0000000002,90.0000000002,0.0197411522101
WALLABY J132211-160558,7,90.0000000002,102,0.0213686545559
WALLABY J132211-160558,8,102,114,0.0150069044594
WALLABY J132219-164225,0,4.4408920985e-16,12,4.89568360091
WALLABY J132219-164225,1,12,24,6.66913279588
WALLABY J132219-164225,2,24,36.0000000001,4.50263502863
WALLABY J132219-164225,3,36.0000000001,48.0000000001,3.14208639758
WALLABY J132219-164225,4,48.0000000001,60.0000000001,1.11432525159
WALLABY J132219-164225,5,60.0000000001,72.0000000001,0.714348595738
WALLABY J132219-164225,6,72.0000000001,84.0000000002,0.0365783868937
WALLABY J132219-164225,7,84.0000000002,96.0000000002,0.0230521150121
WALLABY J132219-164225,8,96.0000000002,108,0.0480162709199
WALLABY J132219-164225,9,108,120,0.0257847046658
WALLABY J132219-164225,10,120,132,0.0012371040569
WALLABY J132229-214334,0,6.00000000001,18,3.96926779566
WALLABY J132229-214334,1,18,30.0000000001,1.05643110566
WALLABY J132229-214334,2,30.0000000001,42.0000000001,0.379779373889
WALLABY J132229-214334,3,42.0000000001,54.0000000001,0.00821891120271
WALLABY J132259-204701,0,4.4408920985e-16,12,4.65203150809
WALLABY J132259-204701,1,12,24,3.59959421794
WALLABY J132259-204701,2,24,36.0000000001,1.9938735986
WALLABY J132259-204701,3,36.0000000001,48.0000000001,0.354322985729
WALLABY J132259-204701,4,48.0000000001,60.0000000001,0.213665229557
WALLABY J132259-204701,5,60.0000000001,72.0000000001,0.013633709884
WALLABY J132313-152804,0,4.4408920985e-16,12,5.18304267098
WALLABY J132313-152804,1,12,24,1.61530234367
WALLABY J132313-152804,2,24,36.0000000001,1.41283407922
WALLABY J132313-152804,3,36.0000000001,48.0000000001,0.483210304728
WALLABY J132313-152804,4,48.0000000001,60.0000000001,0.162545415912
WALLABY J132313-152804,5,60.0000000001,72.0000000001,0.02183784098
WALLABY J132313-152804,6,72.0000000001,84.0000000002,0.0105020172699
WALLABY J132329-163056,0,6.00000000001,18,4.56544416801
WALLABY J132329-163056,1,18,30.0000000001,2.77438854043
WALLABY J132329-163056,2,30.0000000001,42.0000000001,1.40222513091
WALLABY J132329-163056,3,42.0000000001,54.0000000001,0.13496577886
WALLABY J132329-163056,4,54.0000000001,66.0000000001,0.024179439661
WALLABY J132329-163056,5,66.0000000001,78.0000000002,0.00243810972586
WALLABY J132329-232337,0,6.00000000001,18,3.56809847795
WALLABY J132329-232337,1,18,30.0000000001,2.24574868531
WALLABY J132329-232337,2,30.0000000001,42.0000000001,0.666209647912
WALLABY J132329-232337,3,42.0000000001,54.0000000001,0.441613055879
WALLABY J132329-232337,4,54.0000000001,66.0000000001,0.0275558785675
WALLABY J132329-232337,5,66.0000000001,78.0000000002,0.029122750392
WALLABY J132331-235339,0,6.00000000001,18,7.63130273023
WALLABY J132331-235339,1,18,30.0000000001,5.59182502207
WALLABY J132331-235339,2,30.0000000001,42.0000000001,1.71242249552
WALLABY J132331-235339,3,42.0000000001,54.0000000001,0.710090120334
WALLABY J132331-235339,4,54.0000000001,66.0000000001,0.0150626253378
WALLABY J132331-235339,5,66.0000000001,78.0000000002,0.0718908880723
WALLABY J132331-235339,6,78.0000000002,90.0000000002,0.00423829953043
WALLABY J132358-151422,0,4.4408920985e-16,12,1.99306574837
WALLABY J132358-151422,1,12,24,1.89725144637
WALLABY J132358-151422,2,24,36.0000000001,1.19115726199
WALLABY J132358-151422,3,36.0000000001,48.0000000001,1.16018120147
WALLABY J132358-151422,4,48.0000000001,60.0000000001,0.293849709268
WALLABY J132358-151422,5,60.0000000001,72.0000000001,0.0943698947517
WALLABY J132358-151422,6,72.0000000001,84.0000000002,0.00110012551958
WALLABY J132359-235510,0,4.4408920985e-16,12,0.713415559512
WALLABY J132359-235510,1,12,24,1.11218461914
WALLABY J132359-235510,2,24,36.0000000001,0.878068398529
WALLABY J132359-235510,3,36.0000000001,48.0000000001,0.351231899494
WALLABY J132359-235510,4,48.0000000001,60.0000000001,0.0835831860675
WALLABY J132415-164212,0,6.00000000001,18,7.25235857467
WALLABY J132415-164212,1,18,30.0000000001,4.20916525784
WALLABY J132415-164212,2,30.0000000001,42.0000000001,3.18073952096
WALLABY J132415-164212,3,42.0000000001,54.0000000001,1.38437946271
WALLABY J132415-164212,4,54.0000000001,66.0000000001,1.0081411776
WALLABY J132415-164212,5,66.0000000001,78.0000000002,0.273231619559
WALLABY J132415-164212,6,78.0000000002,90.0000000002,0.17663718049
WALLABY J132415-164212,7,90.0000000002,102,0.011024287726
WALLABY J132415-232043,0,4.4408920985e-16,12,4.79945445119
WALLABY J132415-232043,1,12,24,3.18252895059
WALLABY J132415-232043,2,24,36.0000000001,3.26314731368
WALLABY J132415-232043,3,36.0000000001,48.0000000001,1.99666576193
WALLABY J132415-232043,4,48.0000000001,60.0000000001,1.01159338788
WALLABY J132415-232043,5,60.0000000001,72.0000000001,0.635651435648
WALLABY J132415-232043,6,72.0000000001,84.0000000002,0.148680377698
WALLABY J132415-232043,7,84.0000000002,96.0000000002,0.0961664661335
WALLABY J132415-232043,8,96.0000000002,108,0.0133605295977
WALLABY J132415-232043,9,108,120,0.0276695787077
WALLABY J132415-232043,10,120,132,0.00472982688137
WALLABY J132415-232043,11,132,144,0.00408368544063
WALLABY J132415-232043,12,144,156,0.0011633317563
WALLABY J132415-232043,13,156,168,0
WALLABY J132422-162744,0,4.4408920985e-16,12,0.981760042764
WALLABY J132422-162744,1,12,24,0.854461141405
WALLABY J132422-162744,2,24,36.0000000001,0.629536744675
WALLABY J132422-162744,3,36.0000000001,48.0000000001,0.0113782761611
WALLABY J132531-212650,0,4.4408920985e-16,12,3.319419621
WALLABY J132531-212650,1,12,24,2.94940443365
WALLABY J132531-212650,2,24,36.0000000001,2.27531063571
WALLABY J132531-212650,3,36.0000000001,48.0000000001,0.000211315181627
WALLABY J132531-212650,4,48.0000000001,60.0000000001,0.00746668328767
WALLABY J132531-220703,0,6.00000000001,18,3.18198757106
WALLABY J132531-220703,1,18,30.0000000001,2.45587202189
WALLABY J132531-220703,2,30.0000000001,42.0000000001,0.345491361023
WALLABY J132531-220703,3,42.0000000001,54.0000000001,0.21944627927
WALLABY J132531-220703,4,54.0000000001,66.0000000001,0.00762091266683
WALLABY J132532-161724,0,4.4408920985e-16,12,0.454408640153
WALLABY J132532-161724,1,12,24,0.419285913746
WALLABY J132532-161724,2,24,36.0000000001,0.583288055731
WALLABY J132532-161724,3,36.0000000001,48.0000000001,0.303937863646
WALLABY J132532-161724,4,48.0000000001,60.0000000001,0.181263134793
WALLABY J132532-161724,5,60.0000000001,72.0000000001,0.0133458853384
WALLABY J132532-161724,6,72.0000000001,84.0000000002,0.00923395198938
WALLABY J132536-213356,0,6.00000000001,18,3.8984449666
WALLABY J132536-213356,1,18,30.0000000001,2.11664574419
WALLABY J132536-213356,2,30.0000000001,42.0000000001,0.986263079597
WALLABY J132536-213356,3,42.0000000001,54.0000000001,0.64050091553
WALLABY J132536-213356,4,54.0000000001,66.0000000001,0.173780980807
WALLABY J132536-213356,5,66.0000000001,78.0000000002,0.134910336449
WALLABY J132536-213356,6,78.0000000002,90.0000000002,0.0615045988341
WALLABY J132536-213356,7,90.0000000002,102,0.0238396474396
WALLABY J132536-213356,8,102,114,0.0204634781781
WALLABY J132536-213356,9,114,126,0.00437842996899
WALLABY J132538-163436,0,4.4408920985e-16,12,3.21110458779
WALLABY J132538-163436,1,12,24,1.57100863297
WALLABY J132538-163436,2,24,36.0000000001,0.904380773847
WALLABY J132538-163436,3,36.0000000001,48.0000000001,0.0392561709222
WALLABY J132538-163436,4,48.0000000001,60.0000000001,0.0164169444816
WALLABY J132542-164457,0,4.4408920985e-16,12,4.38931645982
WALLABY J132542-164457,1,12,24,3.27404188691
WALLABY J132542-164457,2,24,36.0000000001,2.28954329517
WALLABY J132542-164457,3,36.0000000001,48.0000000001,1.42863792029
WALLABY J132542-164457,4,48.0000000001,60.0000000001,0.828309634474
WALLABY J132542-164457,5,60.0000000001,72.0000000001,0.597967252677
WALLABY J132542-164457,6,72.0000000001,84.0000000002,0.176714053417
WALLABY J132542-164457,7,84.0000000002,96.0000000002,0.0547301326448
WALLABY J132542-164457,8,96.0000000002,108,0.0250178537872
WALLABY J132542-164457,9,108,120,0.014931226418
WALLABY J132542-164457,10,120,132,0.0063930599283
WALLABY J132542-164457,11,132,144,0.00800098649949
WALLABY J132542-164457,12,144,156,0.00140770731176
WALLABY J132542-164457,13,156,168,0.00131223868712
WALLABY J132551-162706,0,4.4408920985e-16,12,3.23379034145
WALLABY J132551-162706,1,12,24,2.52195943915
WALLABY J132551-162706,2,24,36.0000000001,0.501609899326
WALLABY J132551-162706,3,36.0000000001,48.0000000001,0.154898829615
WALLABY J132551-162706,4,48.0000000001,60.0000000001,0.00546543371337
WALLABY J132552-241252,0,4.4408920985e-16,12,2.29077561875
WALLABY J132552-241252,1,12,24,1.51158669985
WALLABY J132552-241252,2,24,36.0000000001,1.42077664572
WALLABY J132552-241252,3,36.0000000001,48.0000000001,0.718136127509
WALLABY J132552-241252,4,48.0000000001,60.0000000001,0.0300456446646
WALLABY J132552-241252,5,60.0000000001,72.0000000001,0.0183859001782
WALLABY J132558-233802,0,6.00000000001,18,3.96404946034
WALLABY J132558-233802,1,18,30.0000000001,2.48699778968
WALLABY J132558-233802,2,30.0000000001,42.0000000001,1.22294464056
WALLABY J132558-233802,3,42.0000000001,54.0000000001,0.658636890762
WALLABY J132558-233802,4,54.0000000001,66.0000000001,0.0424246866469
WALLABY J132558-233802,5,66.0000000001,78.0000000002,0.0457005356865
WALLABY J132558-233802,6,78.0000000002,90.0000000002,0.0452750824579
WALLABY J132558-233802,7,90.0000000002,102,0.0302615527448
WALLABY J132558-242128,0,4.4408920985e-16,12,0.847787845533
WALLABY J132558-242128,1,12,24,0.912176017401
WALLABY J132558-242128,2,24,36.0000000001,0.880034962915
WALLABY J132558-242128,3,36.0000000001,48.0000000001,0.821958241211
WALLABY J132558-242128,4,48.0000000001,60.0000000001,0.0546906664194
WALLABY J132558-242128,5,60.0000000001,72.0000000001,0.0252140284417
WALLABY J132607-171123,0,4.4408920985e-16,12,4.81135555045
WALLABY J132607-171123,1,12,24,1.83047829471
WALLABY J132607-171123,2,24,36.0000000001,1.30184975096
WALLABY J132607-171123,3,36.0000000001,48.0000000001,0.127202263706
WALLABY J132607-171123,4,48.0000000001,60.0000000001,0.0670302441853
WALLABY J132612-162649,0,6.00000000001,18,2.11957586354
WALLABY J132612-162649,1,18,30.0000000001,1.63165533725
WALLABY J132612-162649,2,30.0000000001,42.0000000001,0.105871758732
WALLABY J132612-162649,3,42.0000000001,54.0000000001,0.00285733871412
WALLABY J132612-162649,4,54.0000000001,66.0000000001,0.0114983035613
WALLABY J132612-162649,5,66.0000000001,78.0000000002,0.0129444040388
WALLABY J132620-223750,0,6.00000000001,18,2.84069953969
WALLABY J132620-223750,1,18,30.0000000001,2.87027568243
WALLABY J132620-223750,2,30.0000000001,42.0000000001,1.90658100539
WALLABY J132620-223750,3,42.0000000001,54.0000000001,1.15799893914
WALLABY J132620-223750,4,54.0000000001,66.0000000001,0.157518012099
WALLABY J132620-223750,5,66.0000000001,78.0000000002,0.033322069588
WALLABY J132620-223750,6,78.0000000002,90.0000000002,0.0107729083784
WALLABY J132621-155739,0,4.4408920985e-16,12,1.25444889689
WALLABY J132621-155739,1,12,24,1.30371682892
WALLABY J132621-155739,2,24,36.0000000001,0.1965463037
WALLABY J132621-155739,3,36.0000000001,48.0000000001,0.110007585648
WALLABY J132621-155739,4,48.0000000001,60.0000000001,0.0106906720081
WALLABY J132625-215123,0,4.4408920985e-16,12,4.66252736901
WALLABY J132625-215123,1,12,24,3.51760001211
WALLABY J132625-215123,2,24,36.0000000001,0.646457973028
WALLABY J132625-215123,3,36.0000000001,48.0000000001,0.171791617002
WALLABY J132634-222458,0,6.00000000001,18,3.79952724346
WALLABY J132634-222458,1,18,30.0000000001,1.47472516808
WALLABY J132634-222458,2,30.0000000001,42.0000000001,1.05539134817
WALLABY J132634-222458,3,42.0000000001,54.0000000001,0.0107364547508
WALLABY J132635-221419,0,6.00000000001,18,9.77743898495
WALLABY J132635-221419,1,18,30.0000000001,7.01251022286
WALLABY J132635-221419,2,30.0000000001,42.0000000001,5.99076605042
WALLABY J132635-221419,3,42.0000000001,54.0000000001,5.20445219589
WALLABY J132635-221419,4,54.0000000001,66.0000000001,2.90933084796
WALLABY J132635-221419,5,66.0000000001,78.0000000002,2.71930812951
WALLABY J132635-221419,6,78.0000000002,90.0000000002,1.25629717249
WALLABY J132635-221419,7,90.0000000002,102,0.939196493255
WALLABY J132635-221419,8,102,114,0.326425428186
WALLABY J132635-221419,9,114,126,0.14675564081
WALLABY J132635-221419,10,126,138,0.0230482918521
WALLABY J132635-221419,11,138,150,0.0260922498939
WALLABY J132635-221419,12,150,162,0.0247224450897
WALLABY J132635-221419,13,162,174,0.00297045700237
WALLABY J132635-221419,14,174,186,0.00485637317198
WALLABY J132648-250524,0,4.4408920985e-16,12,4.00727531095
WALLABY J132648-250524,1,12,24,3.59629257626
WALLABY J132648-250524,2,24,36.0000000001,0.29698587048
WALLABY J132648-250524,3,36.0000000001,48.0000000001,0.134064836094
WALLABY J132746-161514,0,4.4408920985e-16,12,0.0240427091171
WALLABY J132746-161514,1,12,24,0.0959307759696
WALLABY J132746-161514,2,24,36.0000000001,0.161627793102
WALLABY J132746-161514,3,36.0000000001,48.0000000001,0.47871256977
WALLABY J132746-161514,4,48.0000000001,60.0000000001,0.344012981557
WALLABY J132746-161514,5,60.0000000001,72.0000000001,0.308722786933
WALLABY J132746-161514,6,72.0000000001,84.0000000002,0.336334529053
WALLABY J132746-161514,7,84.0000000002,96.0000000002,0.125535341754
WALLABY J132746-161514,8,96.0000000002,108,0.0498270370779
WALLABY J132746-161514,9,108,120,0.0207189319493
WALLABY J132746-161514,10,120,132,0.00467234571256
WALLABY J132746-161514,11,132,144,0.00139875039513
WALLABY J132746-161514,12,144,156,0.0029850142579
WALLABY J132746-161514,13,156,168,0.00218315958538
WALLABY J132746-161514,14,168,180,0.00187814791065
WALLABY J132746-161514,15,180,192,0.00102453042096
WALLABY J132747-155109,0,6.00000000001,18,1.61502085479
WALLABY J132747-155109,1,18,30.0000000001,0.809918069364
WALLABY J132747-155109,2,30.0000000001,42.0000000001,0.483178802492
WALLABY J132747-155109,3,42.0000000001,54.0000000001,0.00371909240765
WALLABY J132749-240921,0,4.4408920985e-16,12,3.32665746903
WALLABY J132749-240921,1,12,24,2.50933164719
WALLABY J132749-240921,2,24,36.0000000001,0.743498197338
WALLABY J132749-240921,3,36.0000000001,48.0000000001,0.111476461961
WALLABY J132751-240335,0,4.4408920985e-16,12,2.9111763642
WALLABY J132751-240335,1,12,24,2.19359807723
WALLABY J132751-240335,2,24,36.0000000001,0.946490815079
WALLABY J132751-240335,3,36.0000000001,48.0000000001,0.616755571276
WALLABY J132751-240335,4,48.0000000001,60.0000000001,0.0540844153028
WALLABY J132751-240335,5,60.0000000001,72.0000000001,0.0229824051283
WALLABY J132807-162439,0,6.00000000001,18,1.55610251248
WALLABY J132807-162439,1,18,30.0000000001,1.43045802414
WALLABY J132807-162439,2,30.0000000001,42.0000000001,0.374500922826
WALLABY J132807-162439,3,42.0000000001,54.0000000001,0.117481695419
WALLABY J132811-240540,0,6.00000000001,18,6.69914688645
WALLABY J132811-240540,1,18,30.0000000001,4.95980835035
WALLABY J132811-240540,2,30.0000000001,42.0000000001,0.833773948003
WALLABY J132811-240540,3,42.0000000001,54.0000000001,0.339980865778
WALLABY J132811-240540,4,54.0000000001,66.0000000001,0.103846915621
WALLABY J132811-240540,5,66.0000000001,78.0000000002,0.0224108929956
WALLABY J132812-245827,0,6.00000000001,18,4.30027017039
WALLABY J132812-245827,1,18,30.0000000001,2.33488831744
WALLABY J132812-245827,2,30.0000000001,42.0000000001,1.38466088603
WALLABY J132812-245827,3,42.0000000001,54.0000000001,0.82189447777
WALLABY J132812-245827,4,54.0000000001,66.0000000001,0.029330395055
WALLABY J132812-245827,5,66.0000000001,78.0000000002,0.0762983562482
WALLABY J132812-245827,6,78.0000000002,90.0000000002,0.013910571478
WALLABY J132812-245827,7,90.0000000002,102,0.00947171619852
WALLABY J132812-245827,8,102,114,0.0015804358607
WALLABY J132859-234535,0,6.00000000001,18,1.62007608951
WALLABY J132859-234535,1,18,30.0000000001,0.663279307932
WALLABY J132859-234535,2,30.0000000001,42.0000000001,0.485000367962
WALLABY J132859-234535,3,42.0000000001,54.0000000001,0.0252976731313
WALLABY J132859-234535,4,54.0000000001,66.0000000001,0.0214462545632
WALLABY J132859-234535,5,66.0000000001,78.0000000002,0.0143478581711
WALLABY J132859-234535,6,78.0000000002,90.0000000002,0.00504343021724
WALLABY J132859-234535,7,90.0000000002,102,0.00229193168262
WALLABY J132911-224640,0,6.00000000001,18,7.1191344989
WALLABY J132911-224640,1,18,30.0000000001,1.96449597422
WALLABY J132911-224640,2,30.0000000001,42.0000000001,1.21370046767
WALLABY J132911-224640,3,42.0000000001,54.0000000001,0.288187224643
WALLABY J132911-224640,4,54.0000000001,66.0000000001,0.214764007121
WALLABY J132911-224640,5,66.0000000001,78.0000000002,0.0307877934853
WALLABY J132911-224640,6,78.0000000002,90.0000000002,0.00584163077923
WALLABY J132911-224640,7,90.0000000002,102,0.0122842014342
WALLABY J132919-162832,0,4.4408920985e-16,12,2.51162591468
WALLABY J132919-162832,1,12,24,2.12282323499
WALLABY J132919-162832,2,24,36.0000000001,0.861172918333
WALLABY J132919-162832,3,36.0000000001,48.0000000001,0.53701545691
WALLABY J132919-162832,4,48.0000000001,60.0000000001,0.0228054838964
WALLABY J132947-170153,0,4.4408920985e-16,12,2.49021736962
WALLABY J132947-170153,1,12,24,1.52771014234
WALLABY J132947-170153,2,24,36.0000000001,1.01686838235
WALLABY J132947-170153,3,36.0000000001,48.0000000001,0.260145854579
WALLABY J132947-170153,4,48.0000000001,60.0000000001,0.158794361369
WALLABY J132947-170153,5,60.0000000001,72.0000000001,0.0672566083803
WALLABY J132947-170153,6,72.0000000001,84.0000000002,0.0456987148676
WALLABY J132947-170153,7,84.0000000002,96.0000000002,0.0121053052163
WALLABY J132947-170153,8,96.0000000002,108,0.00814520968473
WALLABY J132947-170153,9,108,120,0.00478737303876
WALLABY J132947-170153,10,120,132,0.0022995020589
WALLABY J133019-220858,0,4.4408920985e-16,12,3.26308976248
WALLABY J133019-220858,1,12,24,5.20762339063
WALLABY J133019-220858,2,24,36.0000000001,2.61742753068
WALLABY J133019-220858,3,36.0000000001,48.0000000001,1.5416672689
WALLABY J133019-220858,4,48.0000000001,60.0000000001,0.668472913639
WALLABY J133019-220858,5,60.0000000001,72.0000000001,0.412928757895
WALLABY J133019-220858,6,72.0000000001,84.0000000002,0.227514906731
WALLABY J133019-220858,7,84.0000000002,96.0000000002,0.100441334552
WALLABY J133019-220858,8,96.0000000002,108,0.000559699093781
WALLABY J133020-221958,0,4.4408920985e-16,12,1.68632124952
WALLABY J133020-221958,1,12,24,1.73047818106
WALLABY J133020-221958,2,24,36.0000000001,1.16325076543
WALLABY J133020-221958,3,36.0000000001,48.0000000001,0.405048595639
WALLABY J133020-221958,4,48.0000000001,60.0000000001,0.424243635357
WALLABY J133020-221958,5,60.0000000001,72.0000000001,0.276015468026
WALLABY J133020-221958,6,72.0000000001,84.0000000002,0.167583823976
WALLABY J133020-221958,7,84.0000000002,96.0000000002,0.0226927380298
WALLABY J133020-221958,8,96.0000000002,108,0.00859129897921
WALLABY J133020-221958,9,108,120,0.00167201005404
WALLABY J133031-231420,0,4.4408920985e-16,12,3.4443663431
WALLABY J133031-231420,1,12,24,3.01042039336
WALLABY J133031-231420,2,24,36.0000000001,1.22566136006
WALLABY J133031-231420,3,36.0000000001,48.0000000001,0.799824431247
WALLABY J133031-231420,4,48.0000000001,60.0000000001,0.278897496991
WALLABY J133031-231420,5,60.0000000001,72.0000000001,0.252856126008
WALLABY J133031-231420,6,72.0000000001,84.0000000002,0.0562041760776
WALLABY J133031-231420,7,84.0000000002,96.0000000002,0.00639343936806
WALLABY J133031-231420,8,96.0000000002,108,0.00541786797848
WALLABY J133039-241626,0,4.4408920985e-16,12,1.63149293314
WALLABY J133039-241626,1,12,24,1.37917123026
WALLABY J133039-241626,2,24,36.0000000001,0.792713181266
WALLABY J133039-241626,3,36.0000000001,48.0000000001,0.0189432821557
WALLABY J133039-241626,4,48.0000000001,60.0000000001,0.0233013925401
WALLABY J133041-233009,0,6.00000000001,18,5.70891725216
WALLABY J133041-233009,1,18,30.0000000001,3.95612071103
WALLABY J133041-233009,2,30.0000000001,42.0000000001,2.48590567081
WALLABY J133041-233009,3,42.0000000001,54.0000000001,2.04801027839
WALLABY J133041-233009,4,54.0000000001,66.0000000001,0.698501363067
WALLABY J133041-233009,5,66.0000000001,78.0000000002,0.50217941218
WALLABY J133041-233009,6,78.0000000002,90.0000000002,0.152144313864
WALLABY J133041-233009,7,90.0000000002,102,0.0156186651659
WALLABY J133041-233009,8,102,114,0.00928689885316
WALLABY J133041-233009,9,114,126,0.010460846701
WALLABY J133041-233009,10,126,138,0.000485185818385
WALLABY J133048-251954,0,4.4408920985e-16,12,5.07307740698
WALLABY J133048-251954,1,12,24,5.47010562389
WALLABY J133048-251954,2,24,36.0000000001,3.12882262667
WALLABY J133048-251954,3,36.0000000001,48.0000000001,1.86507527344
WALLABY J133048-251954,4,48.0000000001,60.0000000001,0.109768625278
WALLABY J133048-251954,5,60.0000000001,72.0000000001,0.0708580287624
WALLABY J133059-160809,0,6.00000000001,18,1.3695541538
WALLABY J133059-160809,1,18,30.0000000001,1.57864154667
